image_name,gap_id,gap_index,orientation,sample_id,distance_mm,used_in_trimmed_mean,point_a_x_px,point_a_y_px,point_b_x_px,point_b_y_px
Multimedia_42.jpg,0,0,vertical,5,3.873020232655108,True,243.12701028492302,166.88888549804688,247.00003051757812,166.88888549804688
Multimedia_42.jpg,0,0,vertical,6,3.0000152587890625,True,244.00001525878906,174.66665649414062,247.00003051757812,174.66665649414062
Multimedia_42.jpg,0,0,vertical,7,3.0000152587890625,True,244.00001525878906,182.44444274902344,247.00003051757812,182.44444274902344
Multimedia_42.jpg,0,0,vertical,8,2.000030517578125,True,245.0,190.22222900390625,247.00003051757812,190.22222900390625
Multimedia_42.jpg,0,0,vertical,9,0.857147216796875,False,245.5714111328125,198.0,246.42855834960938,198.0
Multimedia_42.jpg,1,1,vertical,0,0.85711669921875,False,272.5714416503906,660.0,273.4285583496094,660.0
Multimedia_42.jpg,1,1,vertical,1,2.0,True,272.0,667.5555419921875,274.0,667.5555419921875
Multimedia_42.jpg,1,1,vertical,2,2.301604740321636,True,272.0,675.111083984375,274.30160474032164,675.111083984375
Multimedia_42.jpg,1,1,vertical,3,2.71430460549891,True,272.3809640072286,682.6666870117188,275.0952686127275,682.6666870117188
Multimedia_42.jpg,1,1,vertical,4,3.0,True,273.0,690.2222290039062,276.0,690.2222290039062
Multimedia_42.jpg,1,1,vertical,5,3.14288330078125,True,273.53966510109603,697.7777709960938,276.6825484018773,697.7777709960938
Multimedia_42.jpg,1,1,vertical,6,3.0,True,274.0,705.3333129882812,277.0,705.3333129882812
Multimedia_42.jpg,1,1,vertical,7,3.698456294834614,True,274.0,712.888916015625,277.6984562948346,712.888916015625
Multimedia_42.jpg,1,1,vertical,8,4.063461545854807,False,274.7778170146048,720.4444580078125,278.8412785604596,720.4444580078125
Multimedia_42.jpg,1,1,vertical,9,3.857147216796875,True,275.5714416503906,728.0,279.4285888671875,728.0
Multimedia_43.jpg,0,0,vertical,0,0.857147216796875,False,246.57144165039062,599.0,247.4285888671875,599.0
Multimedia_43.jpg,0,0,vertical,1,2.0000152587890625,True,246.0,606.6666870117188,248.00001525878906,606.6666870117188
Multimedia_43.jpg,0,0,vertical,2,1.85711669921875,True,246.4762188140303,614.3333129882812,248.33333551324904,614.3333129882812
Multimedia_43.jpg,0,0,vertical,3,2.28570556640625,True,247.00003051757812,622.0,249.28573608398438,622.0
Multimedia_43.jpg,0,0,vertical,4,2.761909121647477,True,247.23812139593065,629.6666870117188,250.00003051757812,629.6666870117188
Multimedia_43.jpg,0,0,vertical,5,2.761909121647477,True,248.00001525878906,637.3333129882812,250.76192438043654,637.3333129882812
Multimedia_43.jpg,0,0,vertical,6,3.0,True,248.00001525878906,645.0,251.00001525878906,645.0
Multimedia_43.jpg,0,0,vertical,7,3.4285685224458575,True,248.23810613714159,652.6666870117188,251.66667465958744,652.6666870117188
Multimedia_43.jpg,0,0,vertical,8,3.8095288956537843,True,249.0,660.3333129882812,252.80952889565378,660.3333129882812
Multimedia_43.jpg,0,0,vertical,9,4.5714111328125,False,249.57147216796875,668.0,254.14288330078125,668.0
Multimedia_43.jpg,1,1,vertical,0,4.571441650390625,True,220.57144165039062,115.0,225.14288330078125,115.0
Multimedia_43.jpg,1,1,vertical,1,4.8253870161715895,False,220.1746129838284,121.22222137451172,225.0,121.22222137451172
Multimedia_43.jpg,1,1,vertical,2,4.0,True,221.0,127.44444274902344,225.0,127.44444274902344
Multimedia_43.jpg,1,1,vertical,3,3.333322434220463,True,221.66667756577954,133.6666717529297,225.0,133.6666717529297
Multimedia_43.jpg,1,1,vertical,4,2.999969482421875,True,222.00003051757812,139.88888549804688,225.0,139.88888549804688
Multimedia_43.jpg,1,1,vertical,5,2.999969482421875,True,222.00003051757812,146.11111450195312,225.0,146.11111450195312
Multimedia_43.jpg,1,1,vertical,6,2.999969482421875,True,222.00003051757812,152.33334350585938,225.0,152.33334350585938
Multimedia_43.jpg,1,1,vertical,7,2.2063274080865085,True,222.7936725919135,158.55555725097656,225.0,158.55555725097656
Multimedia_43.jpg,1,1,vertical,8,1.9999847412109375,True,223.00001525878906,164.77777099609375,225.0,164.77777099609375
Multimedia_43.jpg,1,1,vertical,9,0.8571624755859375,False,223.57142639160156,171.0,224.4285888671875,171.0
Multimedia_45.jpg,0,0,horizontal,0,12.857177734375,False,111.0,563.5714721679688,111.0,576.4286499023438
Multimedia_45.jpg,0,0,horizontal,1,11.809489659033716,True,137.3333282470703,563.1905103409663,137.3333282470703,575.0
Multimedia_45.jpg,0,0,horizontal,2,10.99993896484375,True,163.6666717529297,564.0000610351562,163.6666717529297,575.0
Multimedia_45.jpg,0,0,horizontal,3,10.99993896484375,True,190.0,564.0000610351562,190.0,575.0
Multimedia_45.jpg,0,0,horizontal,4,10.0,True,216.33334350585938,565.0,216.33334350585938,575.0
Multimedia_45.jpg,0,0,horizontal,5,9.0,True,242.6666717529297,566.0,242.6666717529297,575.0
Multimedia_45.jpg,0,0,horizontal,6,8.28570556640625,True,269.0,565.5714721679688,269.0,573.857177734375
Multimedia_45.jpg,0,0,horizontal,7,8.238076345995069,True,295.3333435058594,564.0000610351562,295.3333435058594,572.2381373811513
Multimedia_45.jpg,0,0,horizontal,8,8.095197405666113,False,321.66668701171875,563.9048025943339,321.66668701171875,572.0
Multimedia_45.jpg,0,0,horizontal,9,8.85711669921875,True,348.0,562.5714721679688,348.0,571.4285888671875
Multimedia_45.jpg,1,1,horizontal,0,0.85711669921875,False,523.0,558.5714721679688,523.0,559.4285888671875
Multimedia_45.jpg,1,1,horizontal,1,2.920595198869705,True,541.4444580078125,556.0794048011303,541.4444580078125,559.0
Multimedia_45.jpg,1,1,horizontal,2,3.857123479247093,True,559.888916015625,553.8730430006981,559.888916015625,557.7301664799452
Multimedia_45.jpg,1,1,horizontal,3,5.333371117711067,True,578.3333129882812,551.6666899174452,578.3333129882812,557.0000610351562
Multimedia_45.jpg,1,1,horizontal,4,6.00006103515625,True,596.7777709960938,551.0,596.7777709960938,557.0000610351562
Multimedia_45.jpg,1,1,horizontal,5,5.888916984200478,True,615.2222290039062,550.1111440509558,615.2222290039062,556.0000610351562
Multimedia_45.jpg,1,1,horizontal,6,6.42852783203125,True,633.6666870117188,549.1905081607401,633.6666870117188,555.6190359927714
Multimedia_45.jpg,1,1,horizontal,7,6.28570556640625,True,652.111083984375,547.9841347336769,652.111083984375,554.2698403000832
Multimedia_45.jpg,1,1,horizontal,8,8.0,True,670.5555419921875,546.0,670.5555419921875,554.0
Multimedia_45.jpg,1,1,horizontal,9,8.5714111328125,False,689.0,543.857177734375,689.0,552.4285888671875
Multimedia_46.jpg,0,0,horizontal,0,11.85711669921875,False,114.0,568.5714721679688,114.0,580.4285888671875
Multimedia_46.jpg,0,0,horizontal,1,11.0,True,139.44444274902344,569.0,139.44444274902344,580.0
Multimedia_46.jpg,0,0,horizontal,2,9.99993896484375,True,164.88888549804688,570.0000610351562,164.88888549804688,580.0
Multimedia_46.jpg,0,0,horizontal,3,8.99993896484375,True,190.33334350585938,571.0000610351562,190.33334350585938,580.0
Multimedia_46.jpg,0,0,horizontal,4,9.0,True,215.77777099609375,572.0,215.77777099609375,581.0
Multimedia_46.jpg,0,0,horizontal,5,7.746033683419228,True,241.22222900390625,574.0,241.22222900390625,581.7460336834192
Multimedia_46.jpg,0,0,horizontal,6,7.238080706447363,True,266.66668701171875,573.7619192935526,266.66668701171875,581.0
Multimedia_46.jpg,0,0,horizontal,7,7.0,False,292.1111145019531,573.0,292.1111145019531,580.0
Multimedia_46.jpg,0,0,horizontal,8,7.0,True,317.5555419921875,573.0,317.5555419921875,580.0
Multimedia_46.jpg,0,0,horizontal,9,7.57147216796875,True,343.0,572.5714111328125,343.0,580.1428833007812
Multimedia_46.jpg,1,1,horizontal,0,0.857177734375,False,531.0,568.5714721679688,531.0,569.4286499023438
Multimedia_46.jpg,1,1,horizontal,1,2.4603281170129776,True,547.2222290039062,566.539671882987,547.2222290039062,569.0
Multimedia_46.jpg,1,1,horizontal,2,4.063478499650955,True,563.4444580078125,564.936521500349,563.4444580078125,569.0
Multimedia_46.jpg,1,1,horizontal,3,5.523745581507683,True,579.6666870117188,563.4762544184923,579.6666870117188,569.0
Multimedia_46.jpg,1,1,horizontal,4,5.15868753194809,True,595.888916015625,563.0000610351562,595.888916015625,568.1587485671043
Multimedia_46.jpg,1,1,horizontal,5,4.99993896484375,True,612.111083984375,563.0000610351562,612.111083984375,568.0
Multimedia_46.jpg,1,1,horizontal,6,5.57139078900218,True,628.3333129882812,561.6666899174452,628.3333129882812,567.2380807064474
Multimedia_46.jpg,1,1,horizontal,7,6.507932633161545,True,644.5555419921875,560.4920673668385,644.5555419921875,567.0
Multimedia_46.jpg,1,1,horizontal,8,6.714307997375727,True,660.7777709960938,559.460328117013,660.7777709960938,566.1746361143887
Multimedia_46.jpg,1,1,horizontal,9,7.71429443359375,False,677.0,557.7142944335938,677.0,565.4285888671875
Multimedia_47.jpg,0,0,horizontal,0,10.857177734375,False,112.0,574.5714111328125,112.0,585.4285888671875
Multimedia_47.jpg,0,0,horizontal,1,9.047627040185034,True,138.6666717529297,574.0,138.6666717529297,583.047627040185
Multimedia_47.jpg,0,0,horizontal,2,8.0,True,165.3333282470703,574.0,165.3333282470703,582.0
Multimedia_47.jpg,0,0,horizontal,3,7.0,True,192.0,574.0,192.0,581.0
Multimedia_47.jpg,0,0,horizontal,4,6.3809596467763186,True,218.66665649414062,573.6190403532237,218.66665649414062,580.0
Multimedia_47.jpg,0,0,horizontal,5,7.0,True,245.3333282470703,573.0,245.3333282470703,580.0
Multimedia_47.jpg,0,0,horizontal,6,5.14288330078125,True,272.0,572.5714721679688,272.0,577.71435546875
Multimedia_47.jpg,0,0,horizontal,7,5.285685220733285,True,298.6666564941406,570.6191013883799,298.6666564941406,575.9047866091132
Multimedia_47.jpg,0,0,horizontal,8,5.047604516148567,False,325.33331298828125,568.9523954838514,325.33331298828125,574.0
Multimedia_47.jpg,0,0,horizontal,9,6.5714111328125,True,352.0,566.857177734375,352.0,573.4285888671875
Multimedia_47.jpg,1,1,horizontal,0,0.857177734375,False,537.0,554.5714721679688,537.0,555.4286499023438
Multimedia_47.jpg,1,1,horizontal,1,2.3174448162317276,True,553.2222290039062,551.6825551837683,553.2222290039062,554.0
Multimedia_47.jpg,1,1,horizontal,2,2.920595198869705,True,569.4444580078125,549.0794048011303,569.4444580078125,552.0
Multimedia_47.jpg,1,1,horizontal,3,4.0,True,585.6666870117188,547.0,585.6666870117188,551.0
Multimedia_47.jpg,1,1,horizontal,4,4.142937555909157,True,601.888916015625,546.1586943119764,601.888916015625,550.3016318678856
Multimedia_47.jpg,1,1,horizontal,5,4.01592630147934,True,618.111083984375,544.9841347336769,618.111083984375,549.0000610351562
Multimedia_47.jpg,1,1,horizontal,6,5.095168340951204,True,634.3333129882812,542.9048316590488,634.3333129882812,548.0
Multimedia_47.jpg,1,1,horizontal,7,5.714267306029797,True,650.5555419921875,540.7778000608087,650.5555419921875,546.4920673668385
Multimedia_47.jpg,1,1,horizontal,8,6.174636114388704,True,666.7777709960938,539.0,666.7777709960938,545.1746361143887
Multimedia_47.jpg,1,1,horizontal,9,6.71429443359375,False,683.0,536.7142944335938,683.0,543.4285888671875
