image_name,gap_id,gap_index,orientation,boundary,sample_id,point_a_x_px,point_a_y_px,point_b_x_px,point_b_y_px,distance_px,distance_mm,used_in_trimmed_mean
Multimedia_42.jpg,0,0,vertical,B,5,246.42860412597656,128.0,241.57144165039062,128.0,4.8571624755859375,672.0,True
Multimedia_42.jpg,0,0,vertical,B,6,247.00003051757812,145.5,242.21429443359375,145.5,4.785736083984375,654.5,True
Multimedia_42.jpg,0,0,vertical,B,7,247.00003051757812,163.0,243.00003051757812,163.0,4.0,637.0,True
Multimedia_42.jpg,0,0,vertical,B,8,247.00003051757812,180.5,244.00001525878906,180.5,3.0000152587890625,619.5,True
Multimedia_42.jpg,0,0,vertical,B,9,246.42855834960938,198.0,245.5714111328125,198.0,0.857147216796875,602.0,True
Multimedia_42.jpg,1,1,vertical,A,0,272.5714416503906,660.0,273.4285583496094,660.0,0.85711669921875,140.0,False
Multimedia_42.jpg,1,1,vertical,A,1,272.0,677.0,274.5714416503906,677.0,2.571441650390625,123.0,True
Multimedia_42.jpg,1,1,vertical,A,2,273.0,694.0,276.14288330078125,694.0,3.14288330078125,106.0,True
Multimedia_42.jpg,1,1,vertical,A,3,274.0,711.0,277.4285888671875,711.0,3.4285888671875,89.0,True
Multimedia_42.jpg,1,1,vertical,A,4,275.5714416503906,728.0,279.4285888671875,728.0,3.857147216796875,72.0,False
Multimedia_42.jpg,1,1,vertical,B,5,273.4285583496094,660.0,272.5714416503906,660.0,0.85711669921875,140.0,True
Multimedia_42.jpg,1,1,vertical,B,6,274.5714416503906,677.0,272.0,677.0,2.571441650390625,123.0,True
Multimedia_42.jpg,1,1,vertical,B,7,276.14288330078125,694.0,273.0,694.0,3.14288330078125,106.0,True
Multimedia_42.jpg,1,1,vertical,B,8,277.4285888671875,711.0,274.0,711.0,3.4285888671875,89.0,True
Multimedia_42.jpg,1,1,vertical,B,9,279.4285888671875,728.0,275.5714416503906,728.0,3.857147216796875,72.0,True
Multimedia_43.jpg,0,0,vertical,A,0,246.57144165039062,599.0,247.4285888671875,599.0,0.857147216796875,201.0,False
Multimedia_43.jpg,0,0,vertical,A,1,246.75003814697266,616.25,248.60713958740234,616.25,1.8571014404296875,183.75,True
Multimedia_43.jpg,0,0,vertical,A,2,247.78573608398438,633.5,250.2143096923828,633.5,2.4285736083984375,166.5,True
Multimedia_43.jpg,0,0,vertical,A,3,248.00001525878906,650.75,251.39286041259766,650.75,3.3928451538085938,149.25,True
Multimedia_43.jpg,0,0,vertical,A,4,249.57147216796875,668.0,254.14288330078125,668.0,4.5714111328125,132.0,False
Multimedia_43.jpg,0,0,vertical,B,5,247.4285888671875,599.0,246.57144165039062,599.0,0.857147216796875,201.0,True
Multimedia_43.jpg,0,0,vertical,B,6,248.60713958740234,616.25,246.75003814697266,616.25,1.8571014404296875,183.75,True
Multimedia_43.jpg,0,0,vertical,B,7,250.2143096923828,633.5,247.78573608398438,633.5,2.4285736083984375,166.5,True
Multimedia_43.jpg,0,0,vertical,B,8,251.39286041259766,650.75,248.00001525878906,650.75,3.3928451538085938,149.25,True
Multimedia_43.jpg,0,0,vertical,B,9,254.14288330078125,668.0,249.57147216796875,668.0,4.5714111328125,132.0,True
Multimedia_43.jpg,1,1,vertical,A,0,220.57144165039062,115.0,225.14288330078125,115.0,4.571441650390625,685.0,False
Multimedia_43.jpg,1,1,vertical,A,1,221.0,129.0,225.0,129.0,4.0,671.0,True
Multimedia_43.jpg,1,1,vertical,A,2,222.00003051757812,143.0,225.0,143.0,2.999969482421875,657.0,True
Multimedia_43.jpg,1,1,vertical,A,3,222.57144165039062,157.0,225.0,157.0,2.428558349609375,643.0,True
Multimedia_43.jpg,1,1,vertical,A,4,223.57142639160156,171.0,224.4285888671875,171.0,0.8571624755859375,629.0,False
Multimedia_43.jpg,1,1,vertical,B,5,225.14288330078125,115.0,220.57144165039062,115.0,4.571441650390625,685.0,True
Multimedia_43.jpg,1,1,vertical,B,6,225.0,129.0,221.0,129.0,4.0,671.0,True
Multimedia_43.jpg,1,1,vertical,B,7,225.0,143.0,222.00003051757812,143.0,2.999969482421875,657.0,True
Multimedia_43.jpg,1,1,vertical,B,8,225.0,157.0,222.57144165039062,157.0,2.428558349609375,643.0,True
Multimedia_43.jpg,1,1,vertical,B,9,224.4285888671875,171.0,223.57142639160156,171.0,0.8571624755859375,629.0,True
Multimedia_45.jpg,0,0,horizontal,A,0,111.0,563.5714721679688,111.0,576.4286499023438,12.857177734375,236.42852783203125,True
Multimedia_45.jpg,0,0,horizontal,A,1,170.25,564.0000610351562,170.25,575.0,10.99993896484375,235.99993896484375,True
Multimedia_45.jpg,0,0,horizontal,A,2,229.5,565.0,229.5,575.0,10.0,235.0,True
Multimedia_45.jpg,0,0,horizontal,A,3,288.75,564.0357666015625,288.75,573.0,8.9642333984375,235.9642333984375,True
Multimedia_45.jpg,0,0,horizontal,A,4,348.0,562.5714721679688,348.0,571.4285888671875,8.85711669921875,237.42852783203125,False
Multimedia_45.jpg,0,0,horizontal,B,5,111.0,576.4286499023438,111.0,563.5714721679688,12.857177734375,223.57135009765625,False
Multimedia_45.jpg,0,0,horizontal,B,6,170.25,575.0,170.25,564.0000610351562,10.99993896484375,225.0,True
Multimedia_45.jpg,0,0,horizontal,B,7,229.5,575.0,229.5,565.0,10.0,225.0,True
Multimedia_45.jpg,0,0,horizontal,B,8,288.75,573.0,288.75,564.0357666015625,8.9642333984375,227.0,True
Multimedia_45.jpg,0,0,horizontal,B,9,348.0,571.4285888671875,348.0,562.5714721679688,8.85711669921875,228.5714111328125,True
Multimedia_45.jpg,1,1,horizontal,A,0,523.0,558.5714721679688,523.0,559.4285888671875,0.85711669921875,241.42852783203125,True
Multimedia_45.jpg,1,1,horizontal,A,1,564.5,553.2142639160156,564.5,557.0714721679688,3.857208251953125,246.78573608398438,True
Multimedia_45.jpg,1,1,horizontal,A,2,606.0,551.0,606.0,557.0000610351562,6.00006103515625,249.0,True
Multimedia_45.jpg,1,1,horizontal,A,3,647.5,548.0,647.5,554.9285888671875,6.9285888671875,252.0,True
Multimedia_45.jpg,1,1,horizontal,A,4,689.0,543.857177734375,689.0,552.4285888671875,8.5714111328125,256.142822265625,False
Multimedia_45.jpg,1,1,horizontal,B,5,523.0,559.4285888671875,523.0,558.5714721679688,0.85711669921875,240.5714111328125,False
Multimedia_45.jpg,1,1,horizontal,B,6,564.5,557.0714721679688,564.5,553.2142639160156,3.857208251953125,242.92852783203125,True
Multimedia_45.jpg,1,1,horizontal,B,7,606.0,557.0000610351562,606.0,551.0,6.00006103515625,242.99993896484375,True
Multimedia_45.jpg,1,1,horizontal,B,8,647.5,554.9285888671875,647.5,548.0,6.9285888671875,245.0714111328125,True
Multimedia_45.jpg,1,1,horizontal,B,9,689.0,552.4285888671875,689.0,543.857177734375,8.5714111328125,247.5714111328125,True
Multimedia_46.jpg,0,0,horizontal,A,0,114.0,568.5714721679688,114.0,580.4285888671875,11.85711669921875,231.42852783203125,False
Multimedia_46.jpg,0,0,horizontal,A,1,171.25,570.1786041259766,171.25,580.0,9.821395874023438,229.82139587402344,True
Multimedia_46.jpg,0,0,horizontal,A,2,228.5,573.0,228.5,581.0,8.0,227.0,True
Multimedia_46.jpg,0,0,horizontal,A,3,285.75,573.0,285.75,580.0,7.0,227.0,True
Multimedia_46.jpg,0,0,horizontal,A,4,343.0,572.5714111328125,343.0,580.1428833007812,7.57147216796875,227.4285888671875,True
Multimedia_46.jpg,0,0,horizontal,B,5,114.0,580.4285888671875,114.0,568.5714721679688,11.85711669921875,219.5714111328125,True
Multimedia_46.jpg,0,0,horizontal,B,6,171.25,580.0,171.25,570.1786041259766,9.821395874023438,220.0,True
Multimedia_46.jpg,0,0,horizontal,B,7,228.5,581.0,228.5,573.0,8.0,219.0,False
Multimedia_46.jpg,0,0,horizontal,B,8,285.75,580.0,285.75,573.0,7.0,220.0,True
Multimedia_46.jpg,0,0,horizontal,B,9,343.0,580.1428833007812,343.0,572.5714111328125,7.57147216796875,219.85711669921875,True
Multimedia_46.jpg,1,1,horizontal,A,0,531.0,568.5714721679688,531.0,569.4286499023438,0.857177734375,231.42852783203125,True
Multimedia_46.jpg,1,1,horizontal,A,1,567.5,564.357177734375,567.5,569.0,4.642822265625,235.642822265625,True
Multimedia_46.jpg,1,1,horizontal,A,2,604.0,563.0000610351562,604.0,568.0,4.99993896484375,236.99993896484375,True
Multimedia_46.jpg,1,1,horizontal,A,3,640.5,561.0,640.5,567.0,6.0,239.0,True
Multimedia_46.jpg,1,1,horizontal,A,4,677.0,557.7142944335938,677.0,565.4285888671875,7.71429443359375,242.28570556640625,False
Multimedia_46.jpg,1,1,horizontal,B,5,531.0,569.4286499023438,531.0,568.5714721679688,0.857177734375,230.57135009765625,False
Multimedia_46.jpg,1,1,horizontal,B,6,567.5,569.0,567.5,564.357177734375,4.642822265625,231.0,True
Multimedia_46.jpg,1,1,horizontal,B,7,604.0,568.0,604.0,563.0000610351562,4.99993896484375,232.0,True
Multimedia_46.jpg,1,1,horizontal,B,8,640.5,567.0,640.5,561.0,6.0,233.0,True
Multimedia_46.jpg,1,1,horizontal,B,9,677.0,565.4285888671875,677.0,557.7142944335938,7.71429443359375,234.5714111328125,True
Multimedia_47.jpg,0,0,horizontal,A,0,112.0,574.5714111328125,112.0,585.4285888671875,10.857177734375,225.4285888671875,True
Multimedia_47.jpg,0,0,horizontal,A,1,172.0,574.0,172.0,582.0,8.0,226.0,True
Multimedia_47.jpg,0,0,horizontal,A,2,232.0,573.0,232.0,580.0,7.0,227.0,True
Multimedia_47.jpg,0,0,horizontal,A,3,292.0,571.0000610351562,292.0,576.0,4.99993896484375,228.99993896484375,True
Multimedia_47.jpg,0,0,horizontal,A,4,352.0,566.857177734375,352.0,573.4285888671875,6.5714111328125,233.142822265625,False
Multimedia_47.jpg,0,0,horizontal,B,5,112.0,585.4285888671875,112.0,574.5714111328125,10.857177734375,214.5714111328125,False
Multimedia_47.jpg,0,0,horizontal,B,6,172.0,582.0,172.0,574.0,8.0,218.0,True
Multimedia_47.jpg,0,0,horizontal,B,7,232.0,580.0,232.0,573.0,7.0,220.0,True
Multimedia_47.jpg,0,0,horizontal,B,8,292.0,576.0,292.0,571.0000610351562,4.99993896484375,224.0,True
Multimedia_47.jpg,0,0,horizontal,B,9,352.0,573.4285888671875,352.0,566.857177734375,6.5714111328125,226.5714111328125,True
Multimedia_47.jpg,1,1,horizontal,A,0,537.0,554.5714721679688,537.0,555.4286499023438,0.857177734375,245.42852783203125,True
Multimedia_47.jpg,1,1,horizontal,A,1,573.5,548.6428527832031,573.5,552.0,3.357147216796875,251.35714721679688,True
Multimedia_47.jpg,1,1,horizontal,A,2,610.0,546.0,610.0,550.0000610351562,4.00006103515625,254.0,True
Multimedia_47.jpg,1,1,horizontal,A,3,646.5,541.0714416503906,646.5,547.0,5.928558349609375,258.9285583496094,True
Multimedia_47.jpg,1,1,horizontal,A,4,683.0,536.7142944335938,683.0,543.4285888671875,6.71429443359375,263.28570556640625,False
Multimedia_47.jpg,1,1,horizontal,B,5,537.0,555.4286499023438,537.0,554.5714721679688,0.857177734375,244.57135009765625,False
Multimedia_47.jpg,1,1,horizontal,B,6,573.5,552.0,573.5,548.6428527832031,3.357147216796875,248.0,True
Multimedia_47.jpg,1,1,horizontal,B,7,610.0,550.0000610351562,610.0,546.0,4.00006103515625,249.99993896484375,True
Multimedia_47.jpg,1,1,horizontal,B,8,646.5,547.0,646.5,541.0714416503906,5.928558349609375,253.0,True
Multimedia_47.jpg,1,1,horizontal,B,9,683.0,543.4285888671875,683.0,536.7142944335938,6.71429443359375,256.5714111328125,True
